#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
IOW,2017-04-01 18:05,-91.5445,41.6394,M,M,M,200.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011805Z AUTO 20003KT 10SM CLR A3024 RMK VRB03KT  MADISHF
IOW,2017-04-01 18:10,-91.5445,41.6394,M,M,M,260.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011810Z AUTO 26005KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 18:15,-91.5445,41.6394,M,M,M,280.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011815Z AUTO 28003KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 18:20,-91.5445,41.6394,M,M,M,300.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011820Z AUTO 30004KT 10SM CLR A3023 RMK VRB04KT  MADISHF
IOW,2017-04-01 18:25,-91.5445,41.6394,M,M,M,270.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011825Z AUTO 27004KT 10SM CLR A3024 RMK VRB04KT  MADISHF
IOW,2017-04-01 18:30,-91.5445,41.6394,M,M,M,250.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011830Z AUTO 25005KT 10SM CLR A3023 RMK MADISHF
IOW,2017-04-01 18:35,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011835Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 18:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011840Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
IOW,2017-04-01 18:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011845Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
IOW,2017-04-01 18:50,-91.5445,41.6394,M,M,M,210.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011850Z AUTO 21006KT 10SM CLR A3023 RMK MADISHF
IOW,2017-04-01 18:52,-91.5445,41.6394,57.00,37.00,47.04,M,6.00,0.00,30.23,1024.00,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011852Z AUTO VRB06KT 10SM CLR 14/03 A3023 RMK AO2 SLP240 T01390028
IOW,2017-04-01 18:55,-91.5445,41.6394,M,M,M,240.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011855Z AUTO 24004KT 10SM CLR A3023 RMK VRB04KT  MADISHF
IOW,2017-04-01 19:00,-91.5445,41.6394,M,M,M,230.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011900Z AUTO 23004KT 10SM CLR A3023 RMK MADISHF
IOW,2017-04-01 19:05,-91.5445,41.6394,M,M,M,200.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011905Z AUTO 20006KT 10SM CLR A3023 RMK MADISHF
IOW,2017-04-01 19:10,-91.5445,41.6394,M,M,M,290.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011910Z AUTO 29005KT 10SM CLR A3023 RMK VRB05KT  MADISHF
IOW,2017-04-01 19:15,-91.5445,41.6394,M,M,M,280.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011915Z AUTO 28004KT 10SM CLR A3022 RMK VRB04KT  MADISHF
IOW,2017-04-01 19:20,-91.5445,41.6394,M,M,M,220.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011920Z AUTO 22004KT 10SM CLR A3022 RMK MADISHF
IOW,2017-04-01 19:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011925Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
IOW,2017-04-01 19:30,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011930Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
IOW,2017-04-01 19:35,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011935Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 19:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011940Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 19:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011945Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 19:50,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011950Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 19:52,-91.5445,41.6394,57.00,36.00,45.22,0.00,0.00,0.00,30.20,1023.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011952Z AUTO 00000KT 10SM CLR 14/02 A3020 RMK AO2 SLP231 T01390022
IOW,2017-04-01 19:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 011955Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:00,-91.5445,41.6394,M,M,M,170.00,5.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012000Z AUTO 17005KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:05,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012005Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 20:10,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012010Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
IOW,2017-04-01 20:15,-91.5445,41.6394,M,M,M,240.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012015Z AUTO 24004KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:20,-91.5445,41.6394,M,M,M,220.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012020Z AUTO 22004KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012025Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:30,-91.5445,41.6394,M,M,M,250.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012030Z AUTO 25004KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:35,-91.5445,41.6394,M,M,M,220.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012035Z AUTO 22004KT 10SM CLR A3020 RMK VRB04KT  MADISHF
IOW,2017-04-01 20:40,-91.5445,41.6394,M,M,M,260.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012040Z AUTO 26004KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:45,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012045Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:50,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012050Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 20:52,-91.5445,41.6394,57.90,35.10,42.24,0.00,0.00,0.00,30.20,1022.80,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012052Z AUTO 00000KT 10SM CLR 14/02 A3020 RMK AO2 SLP228 T01440017 56016
IOW,2017-04-01 20:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012055Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 21:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012100Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 21:05,-91.5445,41.6394,M,M,M,250.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012105Z AUTO 25004KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 21:10,-91.5445,41.6394,M,M,M,180.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012110Z AUTO 18003KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 21:15,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012115Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
IOW,2017-04-01 21:20,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012120Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 21:25,-91.5445,41.6394,M,M,M,220.00,4.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012125Z AUTO 22004KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 21:30,-91.5445,41.6394,M,M,M,230.00,5.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012130Z AUTO 23005KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 21:35,-91.5445,41.6394,M,M,M,270.00,4.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012135Z AUTO 27004KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 21:40,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KIOW 012140Z AUTO 00000KT 10SM CLR A3019 RMK MADISHF
IOW,2017-04-01 21:45,-91.5445,41.6394,M,M,M,200.00,3.00,M,30.19,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KIOW 012145Z AUTO 20003KT 10SM FEW120 A3019 RMK MADISHF
IOW,2017-04-01 21:50,-91.5445,41.6394,M,M,M,170.00,5.00,M,30.19,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KIOW 012150Z AUTO 17005KT 10SM SCT120 A3019 RMK MADISHF
IOW,2017-04-01 21:52,-91.5445,41.6394,57.00,36.00,45.22,180.00,4.00,0.00,30.19,1022.70,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KIOW 012152Z AUTO 18004KT 10SM SCT120 14/02 A3019 RMK AO2 SLP227 T01390022
IOW,2017-04-01 21:55,-91.5445,41.6394,M,M,M,170.00,3.00,M,30.19,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,KIOW 012155Z AUTO 17003KT 10SM SCT120 A3019 RMK MADISHF
IOW,2017-04-01 22:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,KIOW 012200Z AUTO 00000KT 10SM BKN120 A3019 RMK MADISHF
IOW,2017-04-01 22:05,-91.5445,41.6394,M,M,M,140.00,3.00,M,30.19,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,KIOW 012205Z AUTO 14003KT 10SM BKN120 A3019 RMK MADISHF
IOW,2017-04-01 22:10,-91.5445,41.6394,M,M,M,110.00,3.00,M,30.19,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,KIOW 012210Z AUTO 11003KT 10SM BKN120 A3019 RMK MADISHF
IOW,2017-04-01 22:15,-91.5445,41.6394,M,M,M,150.00,4.00,M,30.19,M,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,KIOW 012215Z AUTO 15004KT 10SM BKN120 A3019 RMK MADISHF
IOW,2017-04-01 22:20,-91.5445,41.6394,M,M,M,150.00,4.00,M,30.18,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012220Z AUTO 15004KT 10SM OVC110 A3018 RMK MADISHF
IOW,2017-04-01 22:25,-91.5445,41.6394,M,M,M,130.00,3.00,M,30.18,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012225Z AUTO 13003KT 10SM OVC110 A3018 RMK MADISHF
IOW,2017-04-01 22:30,-91.5445,41.6394,M,M,M,150.00,3.00,M,30.18,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012230Z AUTO 15003KT 10SM OVC120 A3018 RMK MADISHF
IOW,2017-04-01 22:35,-91.5445,41.6394,M,M,M,170.00,4.00,M,30.18,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012235Z AUTO 17004KT 10SM OVC120 A3018 RMK MADISHF
IOW,2017-04-01 22:40,-91.5445,41.6394,M,M,M,210.00,3.00,M,30.20,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012240Z AUTO 21003KT 10SM OVC120 A3020 RMK MADISHF
IOW,2017-04-01 22:45,-91.5445,41.6394,M,M,M,190.00,4.00,M,30.20,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012245Z AUTO 19004KT 10SM OVC110 A3020 RMK MADISHF
IOW,2017-04-01 22:50,-91.5445,41.6394,M,M,M,180.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012250Z AUTO 18003KT 10SM OVC110 A3019 RMK MADISHF
IOW,2017-04-01 22:52,-91.5445,41.6394,57.00,34.00,41.76,180.00,3.00,0.00,30.19,1022.80,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012252Z AUTO 18003KT 10SM OVC110 14/01 A3019 RMK AO2 SLP228 T01390011
IOW,2017-04-01 22:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012255Z AUTO 00000KT 10SM OVC110 A3019 RMK MADISHF
IOW,2017-04-01 23:00,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012300Z AUTO 00000KT 10SM OVC110 A3019 RMK MADISHF
IOW,2017-04-01 23:05,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.19,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012305Z AUTO 00000KT 10SM OVC110 A3019 RMK MADISHF
IOW,2017-04-01 23:10,-91.5445,41.6394,M,M,M,180.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012310Z AUTO 18003KT 10SM OVC110 A3019 RMK MADISHF
IOW,2017-04-01 23:15,-91.5445,41.6394,M,M,M,170.00,3.00,M,30.20,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012315Z AUTO 17003KT 10SM OVC110 A3020 RMK MADISHF
IOW,2017-04-01 23:20,-91.5445,41.6394,M,M,M,190.00,3.00,M,30.20,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,KIOW 012320Z AUTO 19003KT 10SM OVC110 A3020 RMK MADISHF
IOW,2017-04-01 23:25,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.20,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012325Z AUTO 00000KT 10SM OVC120 A3020 RMK MADISHF
IOW,2017-04-01 23:30,-91.5445,41.6394,M,M,M,230.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012330Z AUTO 23003KT 10SM OVC120 A3019 RMK MADISHF
IOW,2017-04-01 23:35,-91.5445,41.6394,M,M,M,220.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012335Z AUTO 22003KT 10SM OVC120 A3019 RMK MADISHF
IOW,2017-04-01 23:40,-91.5445,41.6394,M,M,M,200.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012340Z AUTO 20003KT 10SM OVC120 A3019 RMK MADISHF
IOW,2017-04-01 23:45,-91.5445,41.6394,M,M,M,190.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012345Z AUTO 19003KT 10SM OVC120 A3019 RMK MADISHF
IOW,2017-04-01 23:50,-91.5445,41.6394,M,M,M,190.00,3.00,M,30.19,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012350Z AUTO 19003KT 10SM OVC120 A3019 RMK MADISHF
IOW,2017-04-01 23:52,-91.5445,41.6394,55.90,36.00,47.05,190.00,3.00,0.00,30.18,1022.50,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012352Z AUTO 19003KT 10SM OVC120 13/02 A3018 RMK AO2 SLP225 T01330022 10150 20133 58004
IOW,2017-04-01 23:55,-91.5445,41.6394,M,M,M,0.00,0.00,M,30.18,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,KIOW 012355Z AUTO 00000KT 10SM OVC120 A3018 RMK MADISHF
