#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
GON,2017-04-01 13:03,-72.0500,41.3300,39.90,39.90,100.00,10.00,16.00,0.00,29.66,M,3.00,M,BKN,OVC,M,M,1500.00,2200.00,M,M,-RA BR,KGON 011303Z 01016KT 3SM -RA BR BKN015 OVC022 04/04 A2966 RMK AO2 P0000 T00440044 $
GON,2017-04-01 13:05,-72.0500,41.3300,M,M,M,10.00,15.00,M,29.65,M,3.00,20.00,SCT,OVC,M,M,1500.00,2200.00,M,M,-RA BR,KGON 011305Z AUTO 01015G20KT 3SM -RA BR SCT015 OVC022 A2965 RMK MADISHF
GON,2017-04-01 13:10,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.65,M,3.00,M,FEW,SCT,OVC,M,999.00,1500.00,2200.00,M,-RA BR,KGON 011310Z AUTO 01017KT 3SM -RA BR FEW009 SCT015 OVC022 A2965 RMK MADISHF
GON,2017-04-01 13:15,-72.0500,41.3300,M,M,M,10.00,16.00,M,29.65,M,3.00,M,FEW,BKN,OVC,M,999.00,2100.00,2700.00,M,-RA BR,KGON 011315Z AUTO 01016KT 3SM -RA BR FEW009 BKN021 OVC027 A2965 RMK MADISHF
GON,2017-04-01 13:20,-72.0500,41.3300,M,M,M,M,M,0.01,29.65,M,3.00,M,SCT,OVC,M,M,1600.00,2300.00,M,M,-RA BR,KGON 011320Z AUTO /////KT 3SM -RA BR SCT016 OVC023 A2965 RMK P0001 MADISHF
GON,2017-04-01 13:25,-72.0500,41.3300,M,M,M,10.00,15.00,0.01,29.66,M,3.00,21.00,SCT,BKN,OVC,M,1600.00,2100.00,3200.00,M,-RA BR,KGON 011325Z AUTO 01015G21KT 3SM -RA BR SCT016 BKN021 OVC032 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:30,-72.0500,41.3300,M,M,M,10.00,18.00,0.01,29.66,M,3.50,M,SCT,BKN,OVC,M,1600.00,2300.00,3200.00,M,-RA BR,KGON 011330Z AUTO 01018KT 3SM -RA BR SCT016 BKN023 OVC032 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:35,-72.0500,41.3300,M,M,M,10.00,18.00,0.01,29.66,M,4.00,M,SCT,BKN,OVC,M,1600.00,2300.00,3000.00,M,-RA BR,KGON 011335Z AUTO 01018KT 4SM -RA BR SCT016 BKN023 OVC030 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:40,-72.0500,41.3300,M,M,M,360.00,18.00,0.01,29.66,M,5.00,M,FEW,BKN,OVC,M,1500.00,2500.00,3000.00,M,-RA BR,KGON 011340Z AUTO 36018KT 5SM -RA BR FEW015 BKN025 OVC030 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:45,-72.0500,41.3300,M,M,M,10.00,17.00,0.01,29.66,M,5.00,M,FEW,SCT,OVC,M,1500.00,1999.00,2500.00,M,-RA BR,KGON 011345Z AUTO 01017KT 5SM -RA BR FEW015 SCT019 OVC025 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:50,-72.0500,41.3300,M,M,M,10.00,17.00,0.01,29.66,M,4.00,M,SCT,BKN,OVC,M,1500.00,2500.00,3200.00,M,-RA BR,KGON 011350Z AUTO 01017KT 4SM -RA BR SCT015 BKN025 OVC032 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:55,-72.0500,41.3300,M,M,M,10.00,18.00,0.01,29.66,M,4.00,M,FEW,BKN,OVC,M,1500.00,1999.00,2500.00,M,-RA BR,KGON 011355Z AUTO 01018KT 4SM -RA BR FEW015 BKN019 OVC025 A2966 RMK P0001 MADISHF
GON,2017-04-01 13:56,-72.0500,41.3300,41.00,41.00,100.00,10.00,18.00,0.01,29.66,1004.40,4.00,25.00,FEW,BKN,OVC,M,1500.00,2000.00,2500.00,M,-RA BR,KGON 011356Z 01018G25KT 4SM -RA BR FEW015 BKN020 OVC025 05/05 A2966 RMK AO2 PK WND 03028/1332 SLP044 P0001 T00500050 $
GON,2017-04-01 14:00,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.67,M,6.00,M,SCT,BKN,OVC,M,1500.00,1999.00,2500.00,M,-RA BR,KGON 011400Z AUTO 01017KT 6SM -RA BR SCT015 BKN019 OVC025 A2967 RMK MADISHF
GON,2017-04-01 14:05,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.66,M,7.00,M,BKN,OVC,M,M,1800.00,2500.00,M,M,-RA,KGON 011405Z AUTO 01017KT 7SM -RA BKN018 OVC025 A2966 RMK MADISHF
GON,2017-04-01 14:10,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.66,M,7.00,M,BKN,OVC,M,M,1800.00,2500.00,M,M,-RA,KGON 011410Z AUTO 01018KT 7SM -RA BKN018 OVC025 A2966 RMK MADISHF
GON,2017-04-01 14:15,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.67,M,7.00,M,BKN,OVC,M,M,1800.00,2400.00,M,M,-RA,KGON 011415Z AUTO 01017KT 7SM -RA BKN018 OVC024 A2967 RMK MADISHF
GON,2017-04-01 14:20,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.67,M,8.00,M,BKN,OVC,M,M,1600.00,2200.00,M,M,-RA,KGON 011420Z AUTO 01018KT 8SM -RA BKN016 OVC022 A2967 RMK MADISHF
GON,2017-04-01 14:25,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.67,M,7.00,23.00,BKN,OVC,M,M,1800.00,2200.00,M,M,-RA,KGON 011425Z AUTO 01018G23KT 7SM -RA BKN018 OVC022 A2967 RMK MADISHF
GON,2017-04-01 14:30,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.67,M,6.00,M,BKN,OVC,M,M,1600.00,2300.00,M,M,-RA BR,KGON 011430Z AUTO 01017KT 6SM -RA BR BKN016 OVC023 A2967 RMK MADISHF
GON,2017-04-01 14:35,-72.0500,41.3300,M,M,M,10.00,15.00,M,29.67,M,6.00,M,SCT,OVC,M,M,1500.00,2100.00,M,M,-RA BR,KGON 011435Z AUTO 01015KT 6SM -RA BR SCT015 OVC021 A2967 RMK MADISHF
GON,2017-04-01 14:40,-72.0500,41.3300,M,M,M,10.00,16.00,M,29.68,M,6.00,M,BKN,OVC,M,M,1699.00,2300.00,M,M,-RA BR,KGON 011440Z AUTO 01016KT 6SM -RA BR BKN016 OVC023 A2968 RMK MADISHF
GON,2017-04-01 14:45,-72.0500,41.3300,M,M,M,M,M,M,29.68,M,6.00,M,BKN,OVC,M,M,1800.00,2300.00,M,M,-RA BR,KGON 011445Z AUTO /////KT 6SM -RA BR BKN018 OVC023 A2968 RMK MADISHF
GON,2017-04-01 14:50,-72.0500,41.3300,M,M,M,360.00,14.00,M,29.68,M,7.00,M,SCT,BKN,OVC,M,1600.00,2100.00,2800.00,M,-RA,KGON 011450Z AUTO 36014KT 7SM -RA SCT016 BKN021 OVC028 A2968 RMK MADISHF
GON,2017-04-01 14:55,-72.0500,41.3300,M,M,M,360.00,17.00,M,29.68,M,9.00,M,FEW,BKN,OVC,M,1600.00,2100.00,2800.00,M,-RA,KGON 011455Z AUTO 36017KT 9SM -RA FEW016 BKN021 OVC028 A2968 RMK MADISHF
GON,2017-04-01 14:56,-72.0500,41.3300,42.10,41.00,95.84,360.00,19.00,0.00,29.68,1005.10,9.00,27.00,SCT,BKN,OVC,M,1600.00,2100.00,2800.00,M,-RA,KGON 011456Z 36019G27KT 9SM -RA SCT016 BKN021 OVC028 06/05 A2968 RMK AO2 PK WND 36029/1403 SLP051 P0000 60002 T00560050 53013 $
GON,2017-04-01 15:00,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.68,M,10.00,M,BKN,OVC,M,M,1900.00,2800.00,M,M,-RA,KGON 011500Z AUTO 01018KT 10SM -RA BKN019 OVC028 A2968 RMK MADISHF
GON,2017-04-01 15:05,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.68,M,10.00,M,OVC,M,M,M,1900.00,M,M,M,M,KGON 011505Z AUTO 01018KT 10SM OVC019 A2968 RMK MADISHF
GON,2017-04-01 15:10,-72.0500,41.3300,M,M,M,10.00,19.00,M,29.68,M,10.00,M,OVC,M,M,M,1900.00,M,M,M,M,KGON 011510Z AUTO 01019KT 10SM OVC019 A2968 RMK MADISHF
GON,2017-04-01 15:15,-72.0500,41.3300,M,M,M,M,M,M,29.68,M,10.00,M,SCT,BKN,OVC,M,1699.00,2200.00,3300.00,M,-RA,KGON 011515Z AUTO /////KT 10SM -RA SCT016 BKN022 OVC033 A2968 RMK MADISHF
GON,2017-04-01 15:20,-72.0500,41.3300,M,M,M,10.00,19.00,M,29.68,M,10.00,M,BKN,BKN,OVC,M,1999.00,2500.00,3399.00,M,-RA,KGON 011520Z AUTO 01019KT 10SM -RA BKN019 BKN025 OVC033 A2968 RMK MADISHF
GON,2017-04-01 15:25,-72.0500,41.3300,M,M,M,M,M,M,29.68,M,10.00,28.00,BKN,OVC,M,M,1999.00,3000.00,M,M,-RA,KGON 011525Z AUTO /////G28KT 10SM -RA BKN019 OVC030 A2968 RMK MADISHF
GON,2017-04-01 15:30,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.68,M,10.00,24.00,SCT,BKN,OVC,M,1699.00,2300.00,3700.00,M,-RA,KGON 011530Z AUTO 01017G24KT 10SM -RA SCT016 BKN023 OVC037 A2968 RMK MADISHF
GON,2017-04-01 15:35,-72.0500,41.3300,M,M,M,M,M,M,29.68,M,9.00,M,SCT,BKN,OVC,M,1600.00,2100.00,3700.00,M,-RA,KGON 011535Z AUTO /////KT 9SM -RA SCT016 BKN021 OVC037 A2968 RMK MADISHF
GON,2017-04-01 15:40,-72.0500,41.3300,M,M,M,M,M,M,29.68,M,8.00,M,SCT,BKN,OVC,M,1699.00,2200.00,3500.00,M,-RA,KGON 011540Z AUTO /////KT 8SM -RA SCT016 BKN022 OVC035 A2968 RMK MADISHF
GON,2017-04-01 15:45,-72.0500,41.3300,M,M,M,20.00,16.00,M,29.68,M,8.00,M,BKN,OVC,M,M,1699.00,2200.00,M,M,-RA,KGON 011545Z AUTO 02016KT 8SM -RA BKN016 OVC022 A2968 RMK MADISHF
GON,2017-04-01 15:50,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.69,M,8.00,M,BKN,BKN,OVC,M,1699.00,2300.00,4900.00,M,-RA,KGON 011550Z AUTO 01018KT 8SM -RA BKN016 BKN023 OVC049 A2969 RMK MADISHF
GON,2017-04-01 15:55,-72.0500,41.3300,M,M,M,M,M,M,29.68,M,8.00,M,FEW,BKN,OVC,M,1500.00,1999.00,4900.00,M,-RA,KGON 011555Z AUTO /////KT 8SM -RA FEW015 BKN019 OVC049 A2968 RMK MADISHF
GON,2017-04-01 15:56,-72.0500,41.3300,42.10,39.90,91.84,20.00,22.00,0.00,29.69,1005.20,8.00,28.00,FEW,BKN,OVC,M,1500.00,2000.00,3200.00,M,-RA,KGON 011556Z 02022G28KT 8SM -RA FEW015 BKN020 OVC032 06/04 A2969 RMK AO2 PK WND 01029/1526 SLP052 P0000 T00560044 $
GON,2017-04-01 16:00,-72.0500,41.3300,M,M,M,360.00,16.00,M,29.69,M,7.00,M,FEW,BKN,OVC,M,1500.00,1999.00,3200.00,M,-RA,KGON 011600Z AUTO 36016KT 7SM -RA FEW015 BKN019 OVC032 A2969 RMK MADISHF
GON,2017-04-01 16:05,-72.0500,41.3300,M,M,M,360.00,19.00,M,29.69,M,7.00,M,SCT,BKN,OVC,M,1400.00,1999.00,2500.00,M,-RA,KGON 011605Z AUTO 36019KT 7SM -RA SCT014 BKN019 OVC025 A2969 RMK MADISHF
GON,2017-04-01 16:10,-72.0500,41.3300,M,M,M,M,M,M,29.70,M,8.00,M,BKN,BKN,OVC,M,1600.00,2100.00,2600.00,M,-RA,KGON 011610Z AUTO /////KT 8SM -RA BKN016 BKN021 OVC026 A2970 RMK MADISHF
GON,2017-04-01 16:15,-72.0500,41.3300,M,M,M,360.00,18.00,M,29.70,M,8.00,M,BKN,OVC,M,M,1699.00,2600.00,M,M,-RA,KGON 011615Z AUTO 36018KT 8SM -RA BKN016 OVC026 A2970 RMK MADISHF
GON,2017-04-01 16:20,-72.0500,41.3300,M,M,M,360.00,16.00,0.01,29.70,M,8.00,M,BKN,OVC,M,M,1699.00,2300.00,M,M,-RA,KGON 011620Z AUTO 36016KT 8SM -RA BKN016 OVC023 A2970 RMK P0001 MADISHF
GON,2017-04-01 16:25,-72.0500,41.3300,M,M,M,360.00,20.00,0.01,29.71,M,7.00,27.00,BKN,OVC,M,M,1699.00,2400.00,M,M,-RA,KGON 011625Z AUTO 36020G27KT 7SM -RA BKN016 OVC024 A2971 RMK P0001 MADISHF
GON,2017-04-01 16:30,-72.0500,41.3300,M,M,M,10.00,16.00,0.01,29.71,M,7.00,M,BKN,OVC,M,M,1699.00,2400.00,M,M,-RA,KGON 011630Z AUTO 01016KT 7SM -RA BKN016 OVC024 A2971 RMK P0001 MADISHF
GON,2017-04-01 16:35,-72.0500,41.3300,M,M,M,360.00,18.00,0.01,29.71,M,8.00,M,BKN,OVC,M,M,1699.00,2400.00,M,M,-RA,KGON 011635Z AUTO 36018KT 8SM -RA BKN016 OVC024 A2971 RMK P0001 MADISHF
GON,2017-04-01 16:40,-72.0500,41.3300,M,M,M,360.00,16.00,0.01,29.71,M,9.00,M,BKN,OVC,M,M,1600.00,2300.00,M,M,M,KGON 011640Z AUTO 36016KT 9SM BKN016 OVC023 A2971 RMK P0001 MADISHF
GON,2017-04-01 16:45,-72.0500,41.3300,M,M,M,M,M,0.01,29.71,M,9.00,M,BKN,OVC,M,M,1600.00,2300.00,M,M,M,KGON 011645Z AUTO /////KT 9SM BKN016 OVC023 A2971 RMK P0001 MADISHF
GON,2017-04-01 16:50,-72.0500,41.3300,M,M,M,10.00,18.00,0.01,29.71,M,7.00,M,OVC,M,M,M,1600.00,M,M,M,M,KGON 011650Z AUTO 01018KT 7SM OVC016 A2971 RMK P0001 MADISHF
GON,2017-04-01 16:55,-72.0500,41.3300,M,M,M,10.00,15.00,0.01,29.70,M,6.00,20.00,BKN,OVC,M,M,1600.00,2400.00,M,M,-RA BR,KGON 011655Z AUTO 01015G20KT 6SM -RA BR BKN016 OVC024 A2970 RMK P0001 MADISHF
GON,2017-04-01 16:56,-72.0500,41.3300,41.00,39.00,92.52,10.00,17.00,0.01,29.70,1005.70,6.00,27.00,BKN,OVC,M,M,1600.00,2400.00,M,M,-RA BR,KGON 011656Z 01017G27KT 6SM -RA BR BKN016 OVC024 05/04 A2970 RMK AO2 PK WND 36030/1646 SLP057 P0001 T00500039 $
GON,2017-04-01 17:00,-72.0500,41.3300,M,M,M,10.00,19.00,M,29.70,M,7.00,M,BKN,BKN,OVC,M,1600.00,2100.00,2700.00,M,M,KGON 011700Z AUTO 01019KT 7SM BKN016 BKN021 OVC027 A2970 RMK MADISHF
GON,2017-04-01 17:05,-72.0500,41.3300,M,M,M,M,M,M,29.70,M,7.00,M,SCT,BKN,OVC,M,1600.00,1999.00,2500.00,M,-RA,KGON 011705Z AUTO /////KT 7SM -RA SCT016 BKN019 OVC025 A2970 RMK MADISHF
GON,2017-04-01 17:10,-72.0500,41.3300,M,M,M,20.00,18.00,M,29.71,M,8.00,M,BKN,OVC,M,M,1800.00,2700.00,M,M,-RA,KGON 011710Z AUTO 02018KT 8SM -RA BKN018 OVC027 A2971 RMK MADISHF
GON,2017-04-01 17:15,-72.0500,41.3300,M,M,M,10.00,15.00,M,29.70,M,10.00,M,FEW,BKN,OVC,M,1500.00,1999.00,2700.00,M,M,KGON 011715Z AUTO 01015KT 10SM FEW015 BKN019 OVC027 A2970 RMK MADISHF
GON,2017-04-01 17:20,-72.0500,41.3300,M,M,M,M,M,M,29.71,M,10.00,M,BKN,OVC,M,M,1800.00,2700.00,M,M,M,KGON 011720Z AUTO /////KT 10SM BKN018 OVC027 A2971 RMK MADISHF
GON,2017-04-01 17:25,-72.0500,41.3300,M,M,M,M,M,M,29.71,M,10.00,M,BKN,OVC,M,M,1999.00,2700.00,M,M,M,KGON 011725Z AUTO /////KT 10SM BKN019 OVC027 A2971 RMK MADISHF
GON,2017-04-01 17:30,-72.0500,41.3300,M,M,M,20.00,18.00,M,29.70,M,10.00,23.00,BKN,OVC,M,M,1999.00,2500.00,M,M,M,KGON 011730Z AUTO 02018G23KT 10SM BKN019 OVC025 A2970 RMK MADISHF
GON,2017-04-01 17:35,-72.0500,41.3300,M,M,M,M,M,M,29.71,M,10.00,M,BKN,OVC,M,M,1999.00,2500.00,M,M,M,KGON 011735Z AUTO /////KT 10SM BKN019 OVC025 A2971 RMK MADISHF
GON,2017-04-01 17:40,-72.0500,41.3300,M,M,M,M,M,M,29.71,M,10.00,M,BKN,OVC,M,M,1999.00,2700.00,M,M,M,KGON 011740Z AUTO /////KT 10SM BKN019 OVC027 A2971 RMK MADISHF
GON,2017-04-01 17:45,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.71,M,10.00,M,BKN,OVC,M,M,1999.00,2700.00,M,M,M,KGON 011745Z AUTO 01018KT 10SM BKN019 OVC027 A2971 RMK MADISHF
GON,2017-04-01 17:50,-72.0500,41.3300,M,M,M,360.00,17.00,M,29.71,M,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,KGON 011750Z AUTO 36017KT 10SM OVC023 A2971 RMK MADISHF
GON,2017-04-01 17:55,-72.0500,41.3300,M,M,M,M,M,M,29.71,M,10.00,28.00,BKN,BKN,OVC,M,2300.00,2800.00,3900.00,M,M,KGON 011755Z AUTO /////G28KT 10SM BKN023 BKN028 OVC039 A2971 RMK MADISHF
GON,2017-04-01 17:56,-72.0500,41.3300,41.00,34.00,75.94,20.00,22.00,0.00,29.71,1006.10,10.00,28.00,BKN,OVC,M,M,2300.00,3900.00,M,M,M,KGON 011756Z 02022G28KT 10SM BKN023 OVC039 05/01 A2971 RMK AO2 PK WND 01034/1739 RAE12 SLP061 P0000 60003 T00500011 10056 20039 53010 $
GON,2017-04-01 18:00,-72.0500,41.3300,M,M,M,360.00,20.00,M,29.72,M,10.00,27.00,SCT,BKN,OVC,M,1999.00,2500.00,4500.00,M,M,KGON 011800Z AUTO 36020G27KT 10SM SCT019 BKN025 OVC045 A2972 RMK MADISHF
GON,2017-04-01 18:05,-72.0500,41.3300,M,M,M,M,M,M,29.72,M,10.00,M,BKN,BKN,OVC,M,2100.00,2700.00,5500.00,M,M,KGON 011805Z AUTO /////KT 10SM BKN021 BKN027 OVC055 A2972 RMK MADISHF
GON,2017-04-01 18:10,-72.0500,41.3300,M,M,M,10.00,19.00,M,29.72,M,10.00,M,BKN,BKN,OVC,M,2100.00,2900.00,5500.00,M,M,KGON 011810Z AUTO 01019KT 10SM BKN021 BKN029 OVC055 A2972 RMK MADISHF
GON,2017-04-01 18:15,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.73,M,10.00,M,BKN,OVC,M,M,2300.00,2700.00,M,M,M,KGON 011815Z AUTO 01017KT 10SM BKN023 OVC027 A2973 RMK MADISHF
GON,2017-04-01 18:20,-72.0500,41.3300,M,M,M,360.00,19.00,M,29.73,M,10.00,M,BKN,OVC,M,M,2300.00,2700.00,M,M,M,KGON 011820Z AUTO 36019KT 10SM BKN023 OVC027 A2973 RMK MADISHF
GON,2017-04-01 18:25,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.74,M,10.00,M,BKN,OVC,M,M,2100.00,2700.00,M,M,M,KGON 011825Z AUTO 36021KT 10SM BKN021 OVC027 A2974 RMK MADISHF
GON,2017-04-01 18:30,-72.0500,41.3300,M,M,M,M,M,M,29.74,M,10.00,M,BKN,OVC,M,M,2100.00,2700.00,M,M,M,KGON 011830Z AUTO /////KT 10SM BKN021 OVC027 A2974 RMK MADISHF
GON,2017-04-01 18:35,-72.0500,41.3300,M,M,M,M,M,M,29.74,M,10.00,M,OVC,M,M,M,2400.00,M,M,M,M,KGON 011835Z AUTO /////KT 10SM OVC024 A2974 RMK MADISHF
GON,2017-04-01 18:40,-72.0500,41.3300,M,M,M,360.00,19.00,M,29.74,M,10.00,M,OVC,M,M,M,2400.00,M,M,M,M,KGON 011840Z AUTO 36019KT 10SM OVC024 A2974 RMK MADISHF
GON,2017-04-01 18:45,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.74,M,10.00,M,OVC,M,M,M,2400.00,M,M,M,M,KGON 011845Z AUTO 36021KT 10SM OVC024 A2974 RMK MADISHF
GON,2017-04-01 18:50,-72.0500,41.3300,M,M,M,360.00,22.00,M,29.74,M,10.00,M,BKN,OVC,M,M,2400.00,3100.00,M,M,M,KGON 011850Z AUTO 36022KT 10SM BKN024 OVC031 A2974 RMK MADISHF
GON,2017-04-01 18:55,-72.0500,41.3300,M,M,M,M,M,M,29.75,M,10.00,M,BKN,OVC,M,M,2400.00,3100.00,M,M,M,KGON 011855Z AUTO /////KT 10SM BKN024 OVC031 A2975 RMK MADISHF
GON,2017-04-01 18:56,-72.0500,41.3300,39.90,32.00,73.14,10.00,24.00,0.00,29.75,1007.40,10.00,29.00,BKN,OVC,M,M,2400.00,3100.00,M,M,M,KGON 011856Z 01024G29KT 10SM BKN024 OVC031 04/00 A2975 RMK AO2 PK WND 35033/1835 SLP074 T00440000 $
GON,2017-04-01 19:00,-72.0500,41.3300,M,M,M,10.00,19.00,M,29.75,M,10.00,M,BKN,OVC,M,M,2400.00,2900.00,M,M,M,KGON 011900Z AUTO 01019KT 10SM BKN024 OVC029 A2975 RMK MADISHF
GON,2017-04-01 19:05,-72.0500,41.3300,M,M,M,360.00,22.00,M,29.75,M,10.00,M,BKN,OVC,M,M,2400.00,3100.00,M,M,M,KGON 011905Z AUTO 36022KT 10SM BKN024 OVC031 A2975 RMK MADISHF
GON,2017-04-01 19:10,-72.0500,41.3300,M,M,M,M,M,M,29.75,M,10.00,M,BKN,OVC,M,M,2300.00,3100.00,M,M,M,KGON 011910Z AUTO /////KT 10SM BKN023 OVC031 A2975 RMK MADISHF
GON,2017-04-01 19:15,-72.0500,41.3300,M,M,M,M,M,M,29.76,M,10.00,M,BKN,OVC,M,M,2300.00,2900.00,M,M,M,KGON 011915Z AUTO /////KT 10SM BKN023 OVC029 A2976 RMK MADISHF
GON,2017-04-01 19:20,-72.0500,41.3300,M,M,M,M,M,M,29.75,M,10.00,M,BKN,OVC,M,M,2300.00,2900.00,M,M,M,KGON 011920Z AUTO /////KT 10SM BKN023 OVC029 A2975 RMK MADISHF
GON,2017-04-01 19:25,-72.0500,41.3300,M,M,M,360.00,20.00,M,29.76,M,10.00,M,SCT,OVC,M,M,2100.00,2900.00,M,M,M,KGON 011925Z AUTO 36020KT 10SM SCT021 OVC029 A2976 RMK MADISHF
GON,2017-04-01 19:30,-72.0500,41.3300,M,M,M,360.00,20.00,M,29.76,M,10.00,M,SCT,OVC,M,M,2100.00,2900.00,M,M,M,KGON 011930Z AUTO 36020KT 10SM SCT021 OVC029 A2976 RMK MADISHF
GON,2017-04-01 19:35,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.76,M,10.00,M,BKN,OVC,M,M,2100.00,2900.00,M,M,M,KGON 011935Z AUTO 36021KT 10SM BKN021 OVC029 A2976 RMK MADISHF
GON,2017-04-01 19:40,-72.0500,41.3300,M,M,M,360.00,22.00,M,29.77,M,10.00,M,SCT,SCT,OVC,M,2100.00,2600.00,3100.00,M,-RA,KGON 011940Z AUTO 36022KT 10SM -RA SCT021 SCT026 OVC031 A2977 RMK MADISHF
GON,2017-04-01 19:45,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.77,M,10.00,M,SCT,SCT,OVC,M,1900.00,2400.00,3100.00,M,-RA,KGON 011945Z AUTO 36021KT 10SM -RA SCT019 SCT024 OVC031 A2977 RMK MADISHF
GON,2017-04-01 19:49,-72.0500,41.3300,39.90,33.10,76.44,10.00,24.00,0.00,29.77,M,10.00,32.00,SCT,SCT,OVC,M,1900.00,2400.00,3300.00,M,-RA,KGON 011949Z 01024G32KT 10SM -RA SCT019 SCT024 OVC033 04/01 A2977 RMK AO2 PK WND 36032/1948 RAB37 P0000 T00440006 $
GON,2017-04-01 19:50,-72.0500,41.3300,M,M,M,M,M,M,29.78,M,10.00,M,SCT,SCT,OVC,M,1900.00,2400.00,3300.00,M,-RA,KGON 011950Z AUTO /////KT 10SM -RA SCT019 SCT024 OVC033 A2978 RMK MADISHF
GON,2017-04-01 19:55,-72.0500,41.3300,M,M,M,M,M,M,29.77,M,10.00,M,SCT,SCT,OVC,M,2100.00,2700.00,3300.00,M,-RA,KGON 011955Z AUTO /////KT 10SM -RA SCT021 SCT027 OVC033 A2977 RMK MADISHF
GON,2017-04-01 19:56,-72.0500,41.3300,39.90,33.10,76.44,10.00,22.00,0.00,29.77,1008.00,10.00,32.00,SCT,SCT,OVC,M,2100.00,2700.00,3300.00,M,-RA,KGON 011956Z 01022G32KT 10SM -RA SCT021 SCT027 OVC033 04/01 A2977 RMK AO2 PK WND 02032/1954 RAB37 SLP080 P0000 T00440006 $
GON,2017-04-01 20:00,-72.0500,41.3300,M,M,M,M,M,M,29.77,M,10.00,M,FEW,OVC,M,M,1900.00,3300.00,M,M,-RA,KGON 012000Z AUTO /////KT 10SM -RA FEW019 OVC033 A2977 RMK MADISHF
GON,2017-04-01 20:05,-72.0500,41.3300,M,M,M,M,M,M,29.77,M,10.00,M,SCT,OVC,M,M,1900.00,3399.00,M,M,-RA,KGON 012005Z AUTO /////KT 10SM -RA SCT019 OVC033 A2977 RMK MADISHF
GON,2017-04-01 20:10,-72.0500,41.3300,M,M,M,M,M,M,29.77,M,10.00,M,SCT,OVC,M,M,1900.00,3200.00,M,M,-RA,KGON 012010Z AUTO /////KT 10SM -RA SCT019 OVC032 A2977 RMK MADISHF
GON,2017-04-01 20:15,-72.0500,41.3300,M,M,M,M,M,M,29.77,M,10.00,M,FEW,SCT,OVC,M,1900.00,2500.00,3200.00,M,M,KGON 012015Z AUTO /////KT 10SM FEW019 SCT025 OVC032 A2977 RMK MADISHF
GON,2017-04-01 20:20,-72.0500,41.3300,M,M,M,M,M,M,29.78,M,10.00,M,SCT,OVC,M,M,2100.00,3300.00,M,M,M,KGON 012020Z AUTO /////KT 10SM SCT021 OVC033 A2978 RMK MADISHF
GON,2017-04-01 20:25,-72.0500,41.3300,M,M,M,M,M,M,29.78,M,10.00,M,SCT,OVC,M,M,2200.00,3300.00,M,M,M,KGON 012025Z AUTO /////KT 10SM SCT022 OVC033 A2978 RMK MADISHF
GON,2017-04-01 20:30,-72.0500,41.3300,M,M,M,M,M,M,29.79,M,10.00,M,SCT,OVC,M,M,2200.00,2900.00,M,M,M,KGON 012030Z AUTO /////KT 10SM SCT022 OVC029 A2979 RMK MADISHF
GON,2017-04-01 20:35,-72.0500,41.3300,M,M,M,360.00,20.00,M,29.80,M,10.00,M,SCT,OVC,M,M,2400.00,3200.00,M,M,M,KGON 012035Z AUTO 36020KT 10SM SCT024 OVC032 A2980 RMK MADISHF
GON,2017-04-01 20:40,-72.0500,41.3300,M,M,M,360.00,22.00,M,29.81,M,10.00,M,SCT,OVC,M,M,2400.00,3200.00,M,M,M,KGON 012040Z AUTO 36022KT 10SM SCT024 OVC032 A2981 RMK MADISHF
