#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AFN,2017-04-01 13:45,-72.0030,42.8051,M,M,M,20.00,7.00,0.04,29.84,M,0.25,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011345Z AUTO 02007KT 1/4SM SN FG OVC004 A2984 RMK P0004 WND 33V10  MADISHF
AFN,2017-04-01 13:50,-72.0030,42.8051,M,M,M,10.00,5.00,0.04,29.84,M,0.25,M,VV ,M,M,M,499.00,M,M,M,SN FG,KAFN 011350Z AUTO 01005KT 1/4SM SN FG VV004 A2984 RMK P0004 VRB05G15KT  MADISHF
AFN,2017-04-01 13:52,-72.0030,42.8051,32.00,30.90,95.65,360.00,7.00,0.04,29.84,1012.20,0.25,15.00,VV ,M,M,M,400.00,M,M,M,SN FG,KAFN 011352Z AUTO 36007G15KT 330V050 1/4SM SN FG VV004 00/M01 A2984 RMK AO2 SLP122 P0004 T00001006
AFN,2017-04-01 13:55,-72.0030,42.8051,M,M,M,360.00,4.00,0.01,29.84,M,0.25,M,VV ,M,M,M,400.00,M,M,M,SN FG,KAFN 011355Z AUTO 36004KT 1/4SM SN FG VV004 A2984 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 14:00,-72.0030,42.8051,M,M,M,20.00,6.00,0.01,29.85,M,0.25,M,OVC,M,M,M,400.00,M,M,M,SN FG,KAFN 011400Z AUTO 02006KT 1/4SM SN FG OVC004 A2985 RMK P0001 MADISHF
AFN,2017-04-01 14:10,-72.0030,42.8051,M,M,M,360.00,5.00,0.02,29.85,M,0.25,M,OVC,M,M,M,400.00,M,M,M,SN FG,KAFN 011410Z AUTO 36005KT 1/4SM SN FG OVC004 A2985 RMK P0002 VRB05KT  MADISHF
AFN,2017-04-01 14:15,-72.0030,42.8051,M,M,M,20.00,5.00,0.02,29.85,M,0.25,M,OVC,M,M,M,400.00,M,M,M,SN FG,KAFN 011415Z AUTO 02005KT 1/4SM SN FG OVC004 A2985 RMK P0002 VRB05KT  MADISHF
AFN,2017-04-01 14:20,-72.0030,42.8051,M,M,M,350.00,7.00,0.03,29.85,M,0.25,M,OVC,M,M,M,400.00,M,M,M,SN FG,KAFN 011420Z AUTO 35007KT 1/4SM SN FG OVC004 A2985 RMK P0003 WND 33V03  MADISHF
AFN,2017-04-01 14:25,-72.0030,42.8051,M,M,M,10.00,6.00,0.03,29.85,M,0.25,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011425Z AUTO 01006KT 1/4SM SN FG OVC004 A2985 RMK P0003 VRB06G15KT  MADISHF
AFN,2017-04-01 14:30,-72.0030,42.8051,33.10,30.90,91.51,350.00,8.00,0.03,29.85,M,0.25,M,OVC,M,M,M,500.00,M,M,M,SN FG,KAFN 011430Z AUTO 35008KT 320V040 1/4SM SN FG OVC005 01/M01 A2985 RMK AO2 P0003 T00061006
AFN,2017-04-01 14:35,-72.0030,42.8051,M,M,M,10.00,7.00,0.04,29.85,M,0.25,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011435Z AUTO 01007KT 1/4SM SN FG OVC004 A2985 RMK P0004 WND 33V06  MADISHF
AFN,2017-04-01 14:40,-72.0030,42.8051,M,M,M,10.00,6.00,0.04,29.86,M,0.25,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011440Z AUTO 01006KT 1/4SM SN FG OVC004 A2986 RMK P0004 VRB06KT  MADISHF
AFN,2017-04-01 14:45,-72.0030,42.8051,M,M,M,360.00,4.00,0.04,29.86,M,0.50,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011445Z AUTO 36004KT 1/2SM SN FG OVC004 A2986 RMK P0004 VRB04KT  MADISHF
AFN,2017-04-01 14:50,-72.0030,42.8051,M,M,M,0.00,0.00,0.05,29.86,M,0.50,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011450Z AUTO 00000KT 1/2SM SN FG OVC004 A2986 RMK P0005 MADISHF
AFN,2017-04-01 14:52,-72.0030,42.8051,33.10,30.90,91.51,M,M,0.05,29.86,1012.70,0.50,M,OVC,M,M,M,500.00,M,M,M,SN FG,KAFN 011452Z AUTO 1/2SM SN FG OVC005 01/M01 A2986 RMK AO2 SLP127 P0005 60014 T00061006 53014
AFN,2017-04-01 14:55,-72.0030,42.8051,M,M,M,10.00,6.00,M,29.86,M,0.50,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011455Z AUTO 01006KT 1/2SM SN FG OVC004 A2986 RMK VRB06KT  MADISHF
AFN,2017-04-01 15:00,-72.0030,42.8051,M,M,M,360.00,6.00,M,29.86,M,0.50,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011500Z AUTO 36006KT 1/2SM SN FG OVC004 A2986 RMK VRB06KT  MADISHF
AFN,2017-04-01 15:05,-72.0030,42.8051,M,M,M,350.00,6.00,0.01,29.86,M,0.50,M,OVC,M,M,M,499.00,M,M,M,SN FG,KAFN 011505Z AUTO 35006KT 1/2SM SN FG OVC004 A2986 RMK P0001 MADISHF
AFN,2017-04-01 15:10,-72.0030,42.8051,M,M,M,360.00,7.00,0.01,29.86,M,0.50,M,OVC,M,M,M,700.00,M,M,M,SN FG,KAFN 011510Z AUTO 36007KT 1/2SM SN FG OVC007 A2986 RMK P0001 WND 33V05  MADISHF
AFN,2017-04-01 15:15,-72.0030,42.8051,M,M,M,10.00,7.00,0.01,29.86,M,0.75,M,BKN,OVC,M,M,499.00,900.00,M,M,-SN BR,KAFN 011515Z AUTO 01007KT 1SM -SN BR BKN004 OVC009 A2986 RMK P0001 MADISHF
AFN,2017-04-01 15:20,-72.0030,42.8051,M,M,M,10.00,6.00,0.01,29.86,M,0.75,M,BKN,OVC,M,M,700.00,999.00,M,M,-SN BR,KAFN 011520Z AUTO 01006KT 1SM -SN BR BKN007 OVC009 A2986 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 15:22,-72.0030,42.8051,33.10,30.00,88.23,M,6.00,0.01,29.86,M,0.75,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 011522Z AUTO VRB06KT 3/4SM -SN BR OVC007 01/M01 A2986 RMK AO2 P0001 T00061011
AFN,2017-04-01 15:25,-72.0030,42.8051,M,M,M,360.00,4.00,0.01,29.86,M,0.75,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 011525Z AUTO 36004KT 1SM -SN BR BKN007 OVC011 A2986 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 15:30,-72.0030,42.8051,M,M,M,20.00,6.00,0.01,29.86,M,0.75,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 011530Z AUTO 02006KT 1SM -SN BR BKN007 OVC011 A2986 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 15:35,-72.0030,42.8051,M,M,M,10.00,7.00,0.02,29.85,M,0.75,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 011535Z AUTO 01007KT 1SM -SN BR BKN007 OVC011 A2985 RMK P0002 WND 33V04  MADISHF
AFN,2017-04-01 15:40,-72.0030,42.8051,M,M,M,10.00,7.00,0.02,29.86,M,0.75,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 011540Z AUTO 01007KT 1SM -SN BR BKN007 OVC011 A2986 RMK P0002 WND 34V05  MADISHF
AFN,2017-04-01 15:45,-72.0030,42.8051,M,M,M,10.00,6.00,0.02,29.85,M,0.75,M,BKN,OVC,M,M,600.00,1100.00,M,M,-SN BR,KAFN 011545Z AUTO 01006KT 1SM -SN BR BKN006 OVC011 A2985 RMK P0002 VRB06G15KT  MADISHF
AFN,2017-04-01 15:52,-72.0030,42.8051,33.10,30.00,88.23,20.00,7.00,0.02,29.85,1012.50,0.75,M,BKN,OVC,M,M,600.00,1300.00,M,M,-SN BR,KAFN 011552Z AUTO 02007KT 350V060 3/4SM -SN BR BKN006 OVC013 01/M01 A2985 RMK AO2 SLP125 P0002 T00061011
AFN,2017-04-01 15:55,-72.0030,42.8051,M,M,M,20.00,8.00,M,29.85,M,0.75,M,BKN,OVC,M,M,600.00,1300.00,M,M,-SN BR,KAFN 011555Z AUTO 02008KT 1SM -SN BR BKN006 OVC013 A2985 RMK WND 33V06  MADISHF
AFN,2017-04-01 16:00,-72.0030,42.8051,M,M,M,360.00,4.00,M,29.85,M,0.75,M,BKN,OVC,M,M,600.00,1500.00,M,M,-SN BR,KAFN 011600Z AUTO 36004KT 1SM -SN BR BKN006 OVC015 A2985 RMK VRB04KT  MADISHF
AFN,2017-04-01 16:05,-72.0030,42.8051,M,M,M,360.00,7.00,M,29.85,M,0.75,M,BKN,OVC,M,M,700.00,1500.00,M,M,-SN BR,KAFN 011605Z AUTO 36007KT 1SM -SN BR BKN007 OVC015 A2985 RMK WND 32V03  MADISHF
AFN,2017-04-01 16:10,-72.0030,42.8051,M,M,M,10.00,7.00,M,29.85,M,0.75,M,BKN,OVC,M,M,700.00,1500.00,M,M,-SN BR,KAFN 011610Z AUTO 01007KT 1SM -SN BR BKN007 OVC015 A2985 RMK WND 33V05  MADISHF
AFN,2017-04-01 16:15,-72.0030,42.8051,M,M,M,350.00,6.00,0.01,29.85,M,0.75,M,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011615Z AUTO 35006KT 1SM -SN BR BKN007 OVC014 A2985 RMK P0001 VRB06G17KT  MADISHF
AFN,2017-04-01 16:20,-72.0030,42.8051,M,M,M,30.00,7.00,0.01,29.85,M,0.75,M,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011620Z AUTO 03007KT 1SM -SN BR BKN007 OVC014 A2985 RMK P0001 WND 35V15  MADISHF
AFN,2017-04-01 16:25,-72.0030,42.8051,M,M,M,10.00,6.00,0.01,29.85,M,1.00,M,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011625Z AUTO 01006KT 1SM -SN BR BKN007 OVC014 A2985 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 16:28,-72.0030,42.8051,33.10,30.00,88.23,M,5.00,0.01,29.85,M,1.00,M,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011628Z AUTO VRB05KT 1SM -SN BR BKN007 OVC014 01/M01 A2985 RMK AO2 P0001 T00061011
AFN,2017-04-01 16:30,-72.0030,42.8051,M,M,M,20.00,6.00,0.01,29.85,M,1.00,M,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011630Z AUTO 02006KT 1SM -SN BR BKN007 OVC014 A2985 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 16:35,-72.0030,42.8051,M,M,M,10.00,10.00,0.01,29.85,M,1.25,17.00,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011635Z AUTO 01010G17KT 1 1/2SM -SN BR BKN007 OVC014 A2985 RMK P0001 WND 32V08  MADISHF
AFN,2017-04-01 16:40,-72.0030,42.8051,33.10,30.00,88.23,M,5.00,0.01,29.85,M,1.25,18.00,BKN,OVC,M,M,700.00,1400.00,M,M,-SN BR,KAFN 011640Z AUTO VRB05G18KT 1 1/4SM -SN BR BKN007 OVC014 01/M01 A2985 RMK AO2 P0001 T00061011
AFN,2017-04-01 16:50,-72.0030,42.8051,M,M,M,30.00,6.00,0.01,29.85,M,1.25,M,BKN,OVC,M,M,700.00,1300.00,M,M,-SN BR,KAFN 011650Z AUTO 03006KT 1 1/2SM -SN BR BKN007 OVC013 A2985 RMK P0001 VRB06KT  MADISHF
AFN,2017-04-01 16:52,-72.0030,42.8051,33.10,30.00,88.23,30.00,8.00,0.01,29.85,1012.40,1.25,M,BKN,OVC,M,M,700.00,1300.00,M,M,-SN BR,KAFN 011652Z AUTO 03008KT 360V070 1 1/4SM -SN BR BKN007 OVC013 01/M01 A2985 RMK AO2 CIG 005V009 SLP124 P0001 T00061011
AFN,2017-04-01 16:55,-72.0030,42.8051,M,M,M,20.00,7.00,M,29.85,M,1.25,M,BKN,OVC,M,M,700.00,1300.00,M,M,-SN BR,KAFN 011655Z AUTO 02007KT 1 1/2SM -SN BR BKN007 OVC013 A2985 RMK WND 34V05 CIG 5V9  MADISHF
AFN,2017-04-01 17:05,-72.0030,42.8051,M,M,M,10.00,8.00,M,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011705Z AUTO 01008KT 1SM -SN BR BKN008 OVC015 A2985 RMK WND 31V06 CIG 5V12  MADISHF
AFN,2017-04-01 17:07,-72.0030,42.8051,33.10,30.00,88.23,20.00,7.00,0.00,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011707Z AUTO 02007KT 330V050 1SM -SN BR BKN008 OVC015 01/M01 A2985 RMK AO2 CIG 005V012 P0000 T00061011
AFN,2017-04-01 17:10,-72.0030,42.8051,M,M,M,20.00,8.00,M,29.85,M,0.75,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011710Z AUTO 02008KT 1SM -SN BR BKN008 OVC015 A2985 RMK WND 35V06 CIG 5V12  MADISHF
AFN,2017-04-01 17:15,-72.0030,42.8051,M,M,M,10.00,7.00,M,29.85,M,0.75,M,BKN,OVC,M,M,800.00,1400.00,M,M,-SN BR,KAFN 011715Z AUTO 01007KT 1SM -SN BR BKN008 OVC014 A2985 RMK WND 29V04  MADISHF
AFN,2017-04-01 17:20,-72.0030,42.8051,M,M,M,360.00,7.00,M,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1400.00,M,M,-SN BR,KAFN 011720Z AUTO 36007KT 1SM -SN BR BKN008 OVC014 A2985 RMK WND 33V05  MADISHF
AFN,2017-04-01 17:25,-72.0030,42.8051,M,M,M,30.00,8.00,M,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1400.00,M,M,-SN BR,KAFN 011725Z AUTO 03008KT 1SM -SN BR BKN008 OVC014 A2985 RMK WND 35V07  MADISHF
AFN,2017-04-01 17:30,-72.0030,42.8051,M,M,M,10.00,6.00,M,29.85,M,1.00,M,SCT,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 011730Z AUTO 01006KT 1SM -SN BR SCT008 OVC013 A2985 RMK VRB06G19KT  MADISHF
AFN,2017-04-01 17:35,-72.0030,42.8051,33.10,30.00,88.23,M,6.00,0.00,29.85,M,1.00,18.00,BKN,OVC,M,M,1000.00,1700.00,M,M,-SN BR,KAFN 011735Z AUTO VRB06G18KT 1SM -SN BR BKN010 OVC017 01/M01 A2985 RMK AO2 P0000 T00061011
AFN,2017-04-01 17:40,-72.0030,42.8051,M,M,M,360.00,5.00,0.01,29.85,M,1.00,M,BKN,OVC,M,M,999.00,1699.00,M,M,-SN BR,KAFN 011740Z AUTO 36005KT 1SM -SN BR BKN009 OVC016 A2985 RMK P0001 VRB05G18KT  MADISHF
AFN,2017-04-01 17:45,-72.0030,42.8051,M,M,M,10.00,8.00,0.01,29.85,M,1.00,M,BKN,OVC,M,M,999.00,1500.00,M,M,-SN BR,KAFN 011745Z AUTO 01008KT 1SM -SN BR BKN009 OVC015 A2985 RMK P0001 WND 33V07  MADISHF
AFN,2017-04-01 17:50,-72.0030,42.8051,M,M,M,20.00,5.00,0.01,29.85,M,1.00,M,BKN,OVC,M,M,999.00,1500.00,M,M,-SN BR,KAFN 011750Z AUTO 02005KT 1SM -SN BR BKN009 OVC015 A2985 RMK P0001 VRB05KT  MADISHF
AFN,2017-04-01 17:52,-72.0030,42.8051,33.10,30.00,88.23,M,4.00,0.01,29.85,1012.40,1.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011752Z AUTO VRB04KT 1SM -SN BR BKN008 OVC015 01/M01 A2985 RMK AO2 SLP124 P0001 60018 T00061011 10006 21006 56003
AFN,2017-04-01 17:55,-72.0030,42.8051,M,M,M,360.00,5.00,M,29.85,M,1.00,M,BKN,OVC,M,M,999.00,1500.00,M,M,-SN BR,KAFN 011755Z AUTO 36005KT 1SM -SN BR BKN009 OVC015 A2985 RMK MADISHF
AFN,2017-04-01 18:00,-72.0030,42.8051,M,M,M,10.00,6.00,M,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011800Z AUTO 01006KT 1SM -SN BR BKN008 OVC015 A2985 RMK VRB06KT  MADISHF
AFN,2017-04-01 18:05,-72.0030,42.8051,M,M,M,360.00,5.00,M,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011805Z AUTO 36005KT 1SM -SN BR BKN008 OVC015 A2985 RMK VRB05KT  MADISHF
AFN,2017-04-01 18:12,-72.0030,42.8051,34.00,30.00,85.11,M,M,0.00,29.85,M,1.25,M,BKN,BKN,OVC,M,1000.00,1300.00,1900.00,M,-SN BR,KAFN 011812Z AUTO 1 1/4SM -SN BR BKN010 BKN013 OVC019 01/M01 A2985 RMK AO2 P0000 T00111011
AFN,2017-04-01 18:15,-72.0030,42.8051,M,M,M,30.00,5.00,M,29.85,M,1.25,M,BKN,BKN,OVC,M,800.00,1300.00,1900.00,M,-SN BR,KAFN 011815Z AUTO 03005KT 1 1/2SM -SN BR BKN008 BKN013 OVC019 A2985 RMK VRB05KT  MADISHF
AFN,2017-04-01 18:18,-72.0030,42.8051,34.00,30.90,88.27,M,5.00,0.00,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 011818Z AUTO VRB05KT 1SM -SN BR BKN008 OVC013 01/M01 A2985 RMK AO2 P0000 T00111006
AFN,2017-04-01 18:20,-72.0030,42.8051,M,M,M,30.00,4.00,M,29.85,M,1.00,M,BKN,OVC,M,M,800.00,1699.00,M,M,-SN BR,KAFN 011820Z AUTO 03004KT 1SM -SN BR BKN008 OVC016 A2985 RMK VRB04KT  MADISHF
AFN,2017-04-01 18:30,-72.0030,42.8051,M,M,M,360.00,5.00,M,29.85,M,1.25,M,BKN,BKN,OVC,M,800.00,1300.00,1900.00,M,-SN BR,KAFN 011830Z AUTO 36005KT 1 1/2SM -SN BR BKN008 BKN013 OVC019 A2985 RMK VRB05G17KT  MADISHF
AFN,2017-04-01 18:35,-72.0030,42.8051,M,M,M,10.00,4.00,0.01,29.85,M,1.25,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 011835Z AUTO 01004KT 1 1/2SM -SN BR BKN008 OVC013 A2985 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 18:36,-72.0030,42.8051,34.00,30.90,88.27,M,4.00,0.01,29.85,M,1.25,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 011836Z AUTO VRB04KT 1 1/4SM -SN BR BKN008 OVC013 01/M01 A2985 RMK AO2 P0001 T00111006
AFN,2017-04-01 18:45,-72.0030,42.8051,M,M,M,360.00,8.00,0.01,29.85,M,1.25,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 011845Z AUTO 36008KT 1 1/2SM -SN BR BKN008 OVC013 A2985 RMK P0001 MADISHF
AFN,2017-04-01 18:50,-72.0030,42.8051,M,M,M,350.00,4.00,0.01,29.85,M,1.25,M,BKN,OVC,M,M,800.00,1200.00,M,M,-SN BR,KAFN 011850Z AUTO 35004KT 1 1/2SM -SN BR BKN008 OVC012 A2985 RMK P0001 VRB04KT  MADISHF
AFN,2017-04-01 18:52,-72.0030,42.8051,34.00,30.90,88.27,10.00,7.00,0.01,29.85,1012.30,1.25,M,BKN,OVC,M,M,800.00,1700.00,M,M,-SN BR,KAFN 011852Z AUTO 01007KT 330V050 1 1/4SM -SN BR BKN008 OVC017 01/M01 A2985 RMK AO2 SLP123 P0001 T00111006
AFN,2017-04-01 18:55,-72.0030,42.8051,34.00,30.90,88.27,10.00,8.00,0.00,29.85,M,1.50,M,OVC,M,M,M,1000.00,M,M,M,-SN BR,KAFN 011855Z AUTO 01008KT 320V050 1 1/2SM -SN BR OVC010 01/M01 A2985 RMK AO2 P0000 T00111006
AFN,2017-04-01 19:05,-72.0030,42.8051,M,M,M,340.00,5.00,M,29.86,M,1.50,M,BKN,OVC,M,M,999.00,1699.00,M,M,-SN BR,KAFN 011905Z AUTO 34005KT 1 1/2SM -SN BR BKN009 OVC016 A2986 RMK VRB05G14KT  MADISHF
AFN,2017-04-01 19:10,-72.0030,42.8051,M,M,M,350.00,8.00,M,29.86,M,1.75,M,BKN,BKN,OVC,M,800.00,1300.00,1699.00,M,-SN BR,KAFN 011910Z AUTO 35008KT 2SM -SN BR BKN008 BKN013 OVC016 A2986 RMK MADISHF
AFN,2017-04-01 19:15,-72.0030,42.8051,M,M,M,360.00,5.00,M,29.86,M,1.75,M,BKN,BKN,OVC,M,800.00,1200.00,1800.00,M,-SN BR,KAFN 011915Z AUTO 36005KT 2SM -SN BR BKN008 BKN012 OVC018 A2986 RMK VRB05KT  MADISHF
AFN,2017-04-01 19:19,-72.0030,42.8051,34.00,30.90,88.27,M,5.00,0.00,29.86,M,1.50,M,BKN,BKN,OVC,M,800.00,1200.00,1800.00,M,-SN BR,KAFN 011919Z AUTO VRB05KT 1 1/2SM -SN BR BKN008 BKN012 OVC018 01/M01 A2986 RMK AO2 P0000 T00111006
AFN,2017-04-01 19:20,-72.0030,42.8051,M,M,M,10.00,5.00,M,29.86,M,1.50,M,BKN,BKN,OVC,M,800.00,1200.00,1800.00,M,-SN BR,KAFN 011920Z AUTO 01005KT 1 1/2SM -SN BR BKN008 BKN012 OVC018 A2986 RMK VRB05KT  MADISHF
AFN,2017-04-01 19:25,-72.0030,42.8051,M,M,M,360.00,6.00,M,29.85,M,1.50,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 011925Z AUTO 36006KT 1 1/2SM -SN BR BKN008 OVC013 A2985 RMK MADISHF
AFN,2017-04-01 19:30,-72.0030,42.8051,M,M,M,10.00,5.00,M,29.85,M,1.50,M,BKN,OVC,M,M,800.00,1500.00,M,M,-SN BR,KAFN 011930Z AUTO 01005KT 1 1/2SM -SN BR BKN008 OVC015 A2985 RMK VRB05KT  MADISHF
AFN,2017-04-01 19:35,-72.0030,42.8051,M,M,M,20.00,6.00,M,29.86,M,1.75,M,BKN,BKN,OVC,M,800.00,1200.00,1900.00,M,-SN BR,KAFN 011935Z AUTO 02006KT 2SM -SN BR BKN008 BKN012 OVC019 A2986 RMK VRB06KT  MADISHF
AFN,2017-04-01 19:40,-72.0030,42.8051,M,M,M,360.00,5.00,M,29.86,M,2.00,M,BKN,BKN,OVC,M,800.00,1200.00,1900.00,M,-SN BR,KAFN 011940Z AUTO 36005KT 2SM -SN BR BKN008 BKN012 OVC019 A2986 RMK VRB05KT  MADISHF
AFN,2017-04-01 19:43,-72.0030,42.8051,34.00,30.90,88.27,M,4.00,0.00,29.86,M,2.00,M,BKN,BKN,OVC,M,800.00,1200.00,1900.00,M,-SN BR,KAFN 011943Z AUTO VRB04KT 2SM -SN BR BKN008 BKN012 OVC019 01/M01 A2986 RMK AO2 P0000 T00111006
AFN,2017-04-01 19:45,-72.0030,42.8051,M,M,M,360.00,4.00,M,29.86,M,2.00,M,BKN,OVC,M,M,900.00,1900.00,M,M,-SN BR,KAFN 011945Z AUTO 36004KT 2SM -SN BR BKN009 OVC019 A2986 RMK VRB04KT  MADISHF
AFN,2017-04-01 19:52,-72.0030,42.8051,34.00,30.90,88.27,M,5.00,0.00,29.86,1012.70,1.75,M,BKN,OVC,M,M,700.00,1900.00,M,M,-SN BR,KAFN 011952Z AUTO VRB05KT 1 3/4SM -SN BR BKN007 OVC019 01/M01 A2986 RMK AO2 SLP127 P0000 T00111006
AFN,2017-04-01 19:55,-72.0030,42.8051,M,M,M,20.00,5.00,M,29.86,M,2.00,M,OVC,M,M,M,700.00,M,M,M,-SN BR,KAFN 011955Z AUTO 02005KT 2SM -SN BR OVC007 A2986 RMK VRB05KT  MADISHF
AFN,2017-04-01 20:00,-72.0030,42.8051,M,M,M,360.00,4.00,M,29.86,M,2.00,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 012000Z AUTO 36004KT 2SM -SN BR BKN007 OVC011 A2986 RMK VRB04KT  MADISHF
AFN,2017-04-01 20:01,-72.0030,42.8051,34.00,30.90,88.27,M,4.00,0.00,29.86,M,2.00,M,BKN,M,M,M,700.00,M,M,M,-SN BR,KAFN 012001Z AUTO VRB04KT 2SM -SN BR BKN007 01/M01 A2986 RMK AO2 P0000 T00111006
AFN,2017-04-01 20:05,-72.0030,42.8051,M,M,M,10.00,6.00,M,29.87,M,2.00,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 012005Z AUTO 01006KT 2SM -SN BR BKN007 OVC011 A2987 RMK MADISHF
AFN,2017-04-01 20:10,-72.0030,42.8051,M,M,M,360.00,5.00,M,29.87,M,2.50,M,BKN,OVC,M,M,700.00,1300.00,M,M,-SN BR,KAFN 012010Z AUTO 36005KT 2 1/2SM -SN BR BKN007 OVC013 A2987 RMK VRB05KT CIG 5V10  MADISHF
AFN,2017-04-01 20:15,-72.0030,42.8051,M,M,M,350.00,4.00,M,29.88,M,2.50,M,BKN,OVC,M,M,700.00,1100.00,M,M,-SN BR,KAFN 012015Z AUTO 35004KT 2 1/2SM -SN BR BKN007 OVC011 A2988 RMK VRB04KT  MADISHF
AFN,2017-04-01 20:25,-72.0030,42.8051,M,M,M,350.00,6.00,M,29.89,M,2.50,M,BKN,OVC,M,M,700.00,1300.00,M,M,-SN BR,KAFN 012025Z AUTO 35006KT 2 1/2SM -SN BR BKN007 OVC013 A2989 RMK VRB06KT  MADISHF
AFN,2017-04-01 20:30,-72.0030,42.8051,M,M,M,350.00,5.00,M,29.89,M,1.50,M,BKN,OVC,M,M,700.00,1300.00,M,M,-SN BR,KAFN 012030Z AUTO 35005KT 1 1/2SM -SN BR BKN007 OVC013 A2989 RMK VRB05KT  MADISHF
AFN,2017-04-01 20:33,-72.0030,42.8051,33.10,30.90,91.51,360.00,6.00,0.00,29.89,M,1.25,M,BKN,BKN,OVC,M,700.00,1300.00,1700.00,M,-SN BR,KAFN 012033Z AUTO 36006KT 1 1/4SM -SN BR BKN007 BKN013 OVC017 01/M01 A2989 RMK AO2 CIG 006V011 P0000 T00061006
AFN,2017-04-01 20:35,-72.0030,42.8051,M,M,M,350.00,4.00,M,29.90,M,1.25,M,BKN,BKN,OVC,M,700.00,1300.00,1699.00,M,-SN BR,KAFN 012035Z AUTO 35004KT 1 1/2SM -SN BR BKN007 BKN013 OVC016 A2990 RMK VRB04KT  MADISHF
AFN,2017-04-01 20:45,-72.0030,42.8051,M,M,M,340.00,6.00,M,29.91,M,1.25,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 012045Z AUTO 34006KT 1 1/2SM -SN BR BKN008 OVC013 A2991 RMK MADISHF
AFN,2017-04-01 20:50,-72.0030,42.8051,M,M,M,350.00,5.00,M,29.91,M,1.00,M,BKN,OVC,M,M,800.00,1300.00,M,M,-SN BR,KAFN 012050Z AUTO 35005KT 1SM -SN BR BKN008 OVC013 A2991 RMK MADISHF
